UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
104577,R,1119,R,659,R,460,R,66,R,32,R,34,R,7,R,6,R,1,R,43,R,38,R,5,R,355,R,215,R,140,R,4,R,0,R,4,R,541,R,296,R,245,R,14,R,6,R,8,R,72,R,58,R,14,R,17,R,8,R,9,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,1119
104586,R,656,R,451,R,205,R,2,R,2,R,0,R,45,R,33,R,12,R,10,R,6,R,4,R,90,R,56,R,34,R,4,R,2,R,2,R,375,R,252,R,123,R,40,R,29,R,11,R,14,R,8,R,6,R,76,R,63,R,13,R,2,A,,R,2,R,0,A,,R,0,R,2,A,,R,2,R,654
104665,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,R,0,R,1
104708,R,2141,R,979,R,1162,R,14,R,6,R,8,R,93,R,34,R,59,R,109,R,42,R,67,R,904,R,382,R,522,R,4,R,2,R,2,R,881,R,446,R,435,R,93,R,46,R,47,R,34,R,17,R,17,R,9,R,4,R,5,R,14,R,10,R,24,A,,A,,A,,R,14,R,10,R,24,R,2117
104717,R,27857,R,7131,R,20726,R,225,R,49,R,176,R,1199,R,268,R,931,R,5137,R,1163,R,3974,R,5608,R,1432,R,4176,R,133,R,38,R,95,R,13410,R,3471,R,9939,R,1003,R,342,R,661,R,869,R,261,R,608,R,273,R,107,R,166,R,18,A,,R,18,R,46,A,,R,46,R,64,A,,R,64,R,27793
105145,R,1255,R,370,R,885,R,21,R,2,R,19,R,64,R,23,R,41,R,139,R,53,R,86,R,625,R,192,R,433,R,2,R,0,R,2,R,343,R,82,R,261,R,44,R,9,R,35,R,13,R,7,R,6,R,4,R,2,R,2,R,6,S,,S,,A,,A,,A,,R,6,S,,S,,S,
105154,R,4042,R,2024,R,2018,R,119,R,54,R,65,R,204,R,101,R,103,R,218,R,96,R,122,R,1245,R,605,R,640,R,10,R,5,R,5,R,1899,R,992,R,907,R,215,R,102,R,113,R,59,R,34,R,25,R,73,R,35,R,38,R,25,R,14,R,39,A,,A,,A,,R,25,R,14,R,39,R,4003
105206,R,760,R,267,R,493,R,10,R,4,R,6,R,10,R,3,R,7,R,17,R,4,R,13,R,216,R,83,R,133,R,4,R,2,R,2,R,457,R,150,R,307,R,38,R,17,R,21,R,8,R,4,R,4,Z,0,Z,0,Z,0,R,1,A,,R,1,A,,A,,A,,R,1,A,,R,1,R,759
105215,R,315,R,296,R,19,R,10,R,8,R,2,R,2,R,2,R,0,R,12,R,12,R,0,R,47,R,45,R,2,R,1,R,1,R,0,R,174,R,164,R,10,R,47,R,42,R,5,R,21,R,21,R,0,R,1,R,1,R,0,R,1,R,0,R,1,A,,A,,A,,R,1,R,0,R,1,R,314
105297,R,186,R,43,R,143,R,184,R,41,R,143,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,R,0,A,,R,0,Z,0,A,,Z,0,R,0,A,,R,0,R,186
105330,R,7554,R,2632,R,4922,R,201,R,44,R,157,R,188,R,64,R,124,R,195,R,68,R,127,R,1751,R,494,R,1257,R,10,R,4,R,6,R,3901,R,1269,R,2632,R,335,R,104,R,231,R,632,R,381,R,251,R,341,R,204,R,137,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,7554
105349,R,485,R,206,R,279,R,124,R,37,R,87,R,6,R,2,R,4,R,2,R,1,R,1,R,95,R,43,R,52,R,2,R,1,R,1,R,226,R,109,R,117,R,10,R,5,R,5,R,20,R,8,R,12,R,0,R,0,R,0,R,2,A,,R,2,A,,A,,A,,R,2,A,,R,2,R,483
105428,R,1465,R,486,R,979,R,23,R,5,R,18,R,35,R,14,R,21,R,133,R,42,R,91,R,787,R,232,R,555,R,1,R,1,R,0,R,387,R,147,R,240,R,54,R,19,R,35,R,26,R,14,R,12,R,19,R,12,R,7,R,10,R,5,R,15,A,,A,,A,,R,10,R,5,R,15,R,1450
105525,R,4396,R,2126,R,2270,R,70,R,27,R,43,R,121,R,55,R,66,R,192,R,81,R,111,R,1963,R,872,R,1091,R,12,R,5,R,7,R,1589,R,771,R,818,R,115,R,45,R,70,R,291,R,241,R,50,R,43,R,29,R,14,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,4396
105534,R,1322,R,261,R,1061,R,25,R,3,R,22,R,66,R,22,R,44,R,105,R,15,R,90,R,534,R,102,R,432,R,10,R,2,R,8,R,454,R,91,R,363,R,114,R,23,R,91,R,13,R,3,R,10,R,1,Z,0,R,1,R,60,A,,R,60,R,2,A,,R,2,R,62,A,,R,62,R,1260
105543,R,422,R,59,R,363,R,84,R,3,R,81,R,9,R,1,R,8,R,10,R,4,R,6,R,226,R,31,R,195,R,2,Z,0,R,2,R,56,R,14,R,42,R,32,R,5,R,27,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,12,A,,R,12,A,,A,,A,,R,12,A,,R,12,R,410
105589,R,340,R,96,R,244,R,3,R,1,R,2,R,14,R,5,R,9,R,19,R,2,R,17,R,14,R,5,R,9,R,1,Z,0,R,1,R,250,R,77,R,173,R,3,R,1,R,2,R,35,R,5,R,30,R,1,Z,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,340
105659,R,1021,R,915,R,106,R,158,R,117,R,41,R,13,R,13,R,0,R,123,R,113,R,10,R,404,R,376,R,28,R,12,R,9,R,3,R,289,R,267,R,22,R,1,R,0,R,1,R,21,R,20,R,1,R,0,R,0,R,0,R,12,A,,R,12,A,,A,,A,,R,12,A,,R,12,R,1009
105668,R,4274,R,2331,R,1943,R,83,R,31,R,52,R,85,R,48,R,37,R,454,R,210,R,244,R,1794,R,1036,R,758,R,26,R,15,R,11,R,1518,R,839,R,679,R,189,R,91,R,98,R,121,R,60,R,61,R,4,R,1,R,3,R,79,R,9,R,88,A,,A,,A,,R,79,R,9,R,88,R,4186
105677,R,37,R,35,R,2,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,1,R,1,Z,0,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,32,R,31,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,37
105747,R,754,R,323,R,431,R,22,R,5,R,17,R,28,R,16,R,12,R,27,R,11,R,16,R,213,R,79,R,134,R,1,R,0,R,1,R,409,R,194,R,215,R,33,R,10,R,23,R,11,R,6,R,5,R,10,R,2,R,8,R,6,R,5,R,11,A,,A,,A,,R,6,R,5,R,11,R,743
105792,R,437,R,191,R,246,R,18,R,10,R,8,R,12,R,6,R,6,R,51,R,20,R,31,R,263,R,111,R,152,R,1,R,0,R,1,R,70,R,36,R,34,R,12,R,4,R,8,R,8,R,3,R,5,R,2,R,1,R,1,R,2,R,0,R,2,A,,A,,A,,R,2,R,0,R,2,R,435
105899,R,172,R,87,R,85,R,1,R,1,R,0,R,1,R,0,R,1,R,15,R,11,R,4,R,43,R,26,R,17,R,0,R,0,R,0,R,93,R,39,R,54,R,11,R,5,R,6,R,1,R,0,R,1,R,7,R,5,R,2,R,0,A,,R,0,Z,0,A,,Z,0,R,0,A,,R,0,R,172
106041,R,1066,R,1005,R,61,R,35,R,28,R,7,R,30,R,28,R,2,R,24,R,23,R,1,R,401,R,383,R,18,R,28,R,25,R,3,R,415,R,393,R,22,R,107,R,99,R,8,R,26,R,26,R,0,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,R,2,R,0,R,2,R,1064
106148,R,1394,R,655,R,739,R,31,R,11,R,20,R,13,R,3,R,10,R,15,R,9,R,6,R,334,R,155,R,179,R,11,R,4,R,7,R,861,R,403,R,458,R,51,R,22,R,29,R,69,R,40,R,29,R,9,R,8,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,1394
106245,R,1880,R,663,R,1217,R,17,R,6,R,11,R,46,R,19,R,27,R,369,R,77,R,292,R,59,R,19,R,40,R,0,R,0,R,0,R,958,R,345,R,613,R,213,R,84,R,129,R,20,R,9,R,11,R,198,R,104,R,94,R,3,A,,R,3,R,6,A,,R,6,R,9,A,,R,9,R,1871
106263,R,1158,R,295,R,863,R,4,R,0,R,4,R,94,R,32,R,62,R,112,R,28,R,84,R,81,R,25,R,56,R,0,R,0,R,0,R,785,R,185,R,600,R,30,R,11,R,19,R,24,R,4,R,20,R,28,R,10,R,18,R,0,A,,R,0,R,5,A,,R,5,R,5,A,,R,5,R,1153
106306,R,32,R,22,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,28,R,20,R,8,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,32
106315,R,52,R,0,R,52,R,0,R,0,R,0,R,0,R,0,R,0,R,41,R,0,R,41,R,6,R,0,R,6,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,52
106324,R,19,R,0,R,19,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,7,R,0,R,7,R,0,R,0,R,0,R,8,R,0,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,19
106342,R,104,R,59,R,45,R,0,R,0,R,0,R,3,R,0,R,3,R,5,R,2,R,3,R,8,R,4,R,4,R,1,R,1,R,0,R,68,R,40,R,28,R,0,R,0,R,0,R,8,R,3,R,5,R,11,R,9,R,2,R,0,A,,R,0,Z,0,A,,Z,0,R,0,A,,R,0,R,104
106351,R,24,R,11,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,8,R,10,R,1,R,1,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,24
106397,R,6633,R,2859,R,3774,R,43,R,23,R,20,R,183,R,81,R,102,R,265,R,96,R,169,R,630,R,245,R,385,R,9,R,1,R,8,R,4697,R,2001,R,2696,R,266,R,105,R,161,R,223,R,122,R,101,R,317,R,185,R,132,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6633
106412,R,361,R,151,R,210,R,1,R,0,R,1,R,1,R,1,R,0,R,317,R,127,R,190,R,9,R,4,R,5,R,1,R,0,R,1,R,13,R,8,R,5,R,5,R,2,R,3,R,0,R,0,R,0,R,14,R,9,R,5,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,361
106449,R,814,R,326,R,488,R,4,R,1,R,3,R,5,R,1,R,4,R,41,R,13,R,28,R,59,R,22,R,37,R,0,R,0,R,0,R,676,R,276,R,400,R,27,R,12,R,15,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,814
106458,R,5306,R,1653,R,3653,R,14,R,6,R,8,R,66,R,37,R,29,R,751,R,192,R,559,R,212,R,73,R,139,R,7,R,4,R,3,R,3836,R,1159,R,2677,R,145,R,49,R,96,R,67,R,29,R,38,R,208,R,104,R,104,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,5306
106467,R,3708,R,1466,R,2242,R,35,R,12,R,23,R,74,R,31,R,43,R,149,R,59,R,90,R,392,R,140,R,252,R,1,R,0,R,1,R,2779,R,1087,R,1692,R,147,R,69,R,78,R,0,R,0,R,0,R,131,R,68,R,63,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3708
106485,R,945,R,337,R,608,R,1,R,1,R,0,R,4,R,2,R,2,R,265,R,75,R,190,R,71,R,32,R,39,R,2,R,0,R,2,R,546,R,206,R,340,R,52,R,20,R,32,R,0,R,0,R,0,R,4,R,1,R,3,R,5,A,,R,5,R,5,A,,R,5,R,10,A,,R,10,R,935
106494,R,25,Z,0,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,25
106546,R,316,R,26,R,290,R,1,Z,0,R,1,R,2,R,1,R,1,R,94,R,5,R,89,R,17,R,3,R,14,R,1,Z,0,R,1,R,186,R,17,R,169,R,15,Z,0,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,316
106625,R,789,R,356,R,433,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,22,R,4,R,18,R,19,R,9,R,10,Z,0,Z,0,Z,0,R,709,R,319,R,390,R,25,R,12,R,13,R,12,R,11,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,789
106704,R,2282,R,766,R,1516,R,6,R,2,R,4,R,58,R,19,R,39,R,250,R,81,R,169,R,145,R,57,R,88,R,1,Z,0,R,1,R,1619,R,519,R,1100,R,115,R,53,R,62,R,12,R,5,R,7,R,76,R,30,R,46,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2282
106713,R,102,R,45,R,57,R,3,R,1,R,2,R,1,R,0,R,1,R,6,R,2,R,4,R,9,R,6,R,3,R,0,R,0,R,0,R,66,R,24,R,42,R,8,R,5,R,3,R,3,R,2,R,1,R,6,R,5,R,1,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,102
106795,R,468,R,202,R,266,R,9,R,5,R,4,R,1,R,0,R,1,R,34,R,9,R,25,R,124,R,66,R,58,R,1,R,1,R,0,R,257,R,109,R,148,R,33,R,6,R,27,R,0,R,0,R,0,R,9,R,6,R,3,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,468
106810,R,33,R,14,R,19,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,28,R,12,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,33
106883,R,681,R,251,R,430,R,6,Z,0,R,6,R,4,R,1,R,3,R,318,R,112,R,206,R,19,R,5,R,14,R,1,R,1,R,0,R,302,R,120,R,182,R,30,R,11,R,19,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,681
106908,R,246,R,8,R,238,R,10,R,1,R,9,R,2,R,0,R,2,R,71,R,3,R,68,R,14,R,0,R,14,R,0,R,0,Z,0,R,121,R,3,R,118,R,10,R,1,R,9,R,18,R,0,R,18,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,246
106980,R,550,R,234,R,316,R,3,R,0,R,3,R,9,R,1,R,8,R,46,R,16,R,30,R,62,R,31,R,31,R,0,R,0,R,0,R,371,R,156,R,215,R,49,R,25,R,24,R,3,R,0,R,3,R,7,R,5,R,2,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
106999,R,549,R,178,R,371,R,5,R,1,R,4,R,3,R,1,R,2,R,16,R,3,R,13,R,57,R,25,R,32,R,1,R,1,R,0,R,421,R,130,R,291,R,36,R,13,R,23,R,1,R,1,R,0,R,9,R,3,R,6,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,549
107044,R,1239,R,492,R,747,R,5,R,0,R,5,R,25,R,5,R,20,R,75,R,29,R,46,R,45,R,15,R,30,R,0,R,0,R,0,R,972,R,389,R,583,R,53,R,18,R,35,R,11,R,6,R,5,R,53,R,30,R,23,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1239
107071,R,734,R,251,R,483,R,8,R,2,R,6,R,6,R,3,R,3,R,141,R,43,R,98,R,50,R,21,R,29,R,1,R,0,R,1,R,491,R,171,R,320,R,14,R,6,R,8,R,2,R,0,R,2,R,21,R,5,R,16,R,1,R,0,R,1,R,4,R,0,R,4,R,5,R,0,R,5,R,729
107080,R,239,R,120,R,119,R,1,R,1,Z,0,R,11,R,4,R,7,R,22,R,8,R,14,R,21,R,13,R,8,R,1,R,1,Z,0,R,166,R,82,R,84,R,10,R,7,R,3,R,5,R,3,R,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,239
107099,R,48,R,3,R,45,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,R,1,R,11,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,32,R,2,R,30,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,48
107123,R,38,R,9,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,2,R,7,R,3,R,0,R,3,R,1,R,0,R,1,R,25,R,7,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,38
107141,R,469,R,170,R,299,R,8,R,3,R,5,R,11,R,3,R,8,R,15,R,4,R,11,R,33,R,19,R,14,Z,0,Z,0,Z,0,R,349,R,116,R,233,R,26,R,11,R,15,R,1,R,1,Z,0,R,26,R,13,R,13,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,469
107220,R,184,R,1,R,183,R,14,R,0,R,14,R,0,R,0,R,0,R,16,R,0,R,16,R,50,R,0,R,50,R,0,R,0,R,0,R,102,R,1,R,101,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,184
107293,R,57,R,1,R,56,R,5,R,0,R,5,R,4,R,1,R,3,R,2,R,0,R,2,R,10,R,0,R,10,R,0,R,0,R,0,R,32,R,0,R,32,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,57
107318,R,279,R,141,R,138,R,0,R,0,R,0,R,0,R,0,R,0,R,171,R,77,R,94,R,16,R,9,R,7,R,0,R,0,R,0,R,75,R,46,R,29,R,9,R,3,R,6,R,5,R,4,R,1,R,3,R,2,R,1,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,279
107327,R,346,R,114,R,232,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,106,R,19,R,87,R,22,R,9,R,13,Z,0,Z,0,Z,0,R,205,R,83,R,122,R,4,R,1,R,3,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,346
107442,R,22,R,14,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,13,R,8,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,R,0,R,0,R,0,R,22
107460,R,624,R,316,R,308,R,1,R,1,R,0,R,6,R,4,R,2,R,5,R,3,R,2,R,58,R,35,R,23,R,1,R,0,R,1,R,507,R,247,R,260,R,35,R,17,R,18,R,10,R,8,R,2,R,1,R,1,Z,0,R,5,R,0,R,5,A,,A,,A,,R,5,R,0,R,5,R,619
107488,R,163,R,120,R,43,R,3,R,2,R,1,R,0,R,0,R,0,R,3,R,1,R,2,R,64,R,48,R,16,R,9,R,9,R,0,R,81,R,58,R,23,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,A,,R,1,A,,A,,A,,R,1,A,,R,1,R,162
107512,R,354,R,121,R,233,R,2,Z,0,R,2,R,4,Z,0,R,4,R,15,R,9,R,6,R,22,R,12,R,10,Z,0,Z,0,Z,0,R,290,R,93,R,197,R,13,R,1,R,12,Z,0,Z,0,Z,0,R,8,R,6,R,2,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,354
107521,R,699,R,276,R,423,R,18,R,12,R,6,R,4,R,1,R,3,R,159,R,37,R,122,R,65,R,32,R,33,R,1,R,1,R,0,R,443,R,190,R,253,R,8,R,2,R,6,R,0,R,0,R,0,R,1,R,1,R,0,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
107549,R,376,R,109,R,267,R,4,R,1,R,3,R,1,R,0,R,1,R,4,R,1,R,3,R,9,R,2,R,7,R,0,R,0,R,0,R,358,R,105,R,253,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,376
107558,R,153,R,73,R,80,R,1,R,1,R,0,R,3,R,0,R,3,R,7,R,5,R,2,R,21,R,7,R,14,R,1,R,1,R,0,R,69,R,37,R,32,R,4,R,4,R,0,R,3,R,1,R,2,R,44,R,17,R,27,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,153
107585,R,737,R,313,R,424,R,1,R,1,Z,0,R,6,R,2,R,4,R,43,R,15,R,28,R,90,R,45,R,45,Z,0,Z,0,Z,0,R,560,R,236,R,324,R,31,R,13,R,18,R,4,R,1,R,3,R,2,Z,0,R,2,R,13,S,,S,,A,,A,,A,,R,13,S,,S,,S,
107600,R,124,R,48,R,76,R,0,R,0,R,0,R,0,R,0,R,0,R,110,R,38,R,72,R,4,R,3,R,1,R,1,R,0,R,1,R,1,R,1,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,5,R,5,R,0,R,0,S,,S,,R,0,S,,S,,R,0,S,,S,,S,
107619,R,318,R,127,R,191,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,161,R,64,R,97,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,140,R,56,R,84,R,1,R,1,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,318
107637,R,288,R,78,R,210,R,1,Z,0,R,1,R,2,Z,0,R,2,R,161,R,45,R,116,R,50,R,8,R,42,Z,0,Z,0,Z,0,R,71,R,25,R,46,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,288
107655,R,19,R,0,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,13,R,0,R,13,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,19
107664,R,1078,R,367,R,711,R,10,R,8,R,2,R,9,R,3,R,6,R,378,R,86,R,292,R,141,R,36,R,105,R,4,R,1,R,3,R,470,R,201,R,269,R,31,R,16,R,15,R,25,R,12,R,13,R,10,R,4,R,6,R,6,A,,R,6,A,,A,,A,,R,6,A,,R,6,R,1072
107725,R,436,R,175,R,261,R,2,R,1,R,1,R,2,R,1,R,1,R,118,R,28,R,90,R,49,R,22,R,27,R,0,R,0,R,0,R,246,R,115,R,131,R,15,R,8,R,7,R,0,R,0,R,0,R,4,R,0,R,4,R,0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
107743,R,246,R,85,R,161,R,11,R,2,R,9,R,2,R,1,R,1,R,3,R,3,Z,0,R,25,R,9,R,16,Z,0,Z,0,Z,0,R,195,R,66,R,129,R,3,R,1,R,2,R,1,Z,0,R,1,R,6,R,3,R,3,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,246
107789,R,65,R,1,R,64,R,6,R,0,R,6,R,1,R,0,R,1,R,3,R,0,R,3,R,7,R,0,R,7,R,0,R,0,R,0,R,48,R,1,R,47,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,65
107831,R,23,R,0,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,20,R,0,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,23
107840,R,41,R,21,R,20,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,27,R,15,R,12,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,11,R,6,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,41
107877,R,140,R,60,R,80,R,0,R,0,R,0,R,0,R,0,R,0,R,15,R,10,R,5,R,6,R,4,R,2,R,0,R,0,R,0,R,112,R,39,R,73,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,7,R,0,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,140
107974,R,585,R,225,R,360,R,4,R,1,R,3,R,1,R,0,R,1,R,177,R,39,R,138,R,44,R,24,R,20,R,0,R,0,R,0,R,340,R,155,R,185,R,14,R,5,R,9,R,1,R,0,R,1,R,4,R,1,R,3,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,585
107983,R,1836,R,847,R,989,R,8,R,3,R,5,R,11,R,6,R,5,R,245,R,92,R,153,R,54,R,23,R,31,R,0,R,0,R,0,R,855,R,305,R,550,R,56,R,23,R,33,R,2,R,0,R,2,R,605,R,395,R,210,R,0,A,,R,0,R,0,A,,R,0,R,0,A,,R,0,R,1836
107992,R,335,R,160,R,175,R,0,R,0,R,0,R,1,R,1,R,0,R,110,R,29,R,81,R,13,R,9,R,4,R,0,R,0,R,0,R,194,R,111,R,83,R,16,R,9,R,7,R,1,R,1,R,0,R,0,R,0,R,0,R,0,A,,R,0,A,,A,,A,,R,0,A,,R,0,R,335
